text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"“I don’t know,” she insisted, “I just don’t think he went there.”",6,surprise,0.7592318654060364,0.031640876084566116,0.060451485216617584,0.02479623071849346,0.004107808228582144,0.11353409290313721,0.006237618625164032,0.7592318654060364
"Something in her tone reminded me of the other girl’s “I think he
killed a man,” and had the effect of stimulating my curiosity.",4,neutral,0.49305054545402527,0.016230249777436256,0.4097905158996582,0.0089536989107728,0.01479619275778532,0.49305054545402527,0.008535112254321575,0.04864371195435524
"I would
have accepted without question the information that Gatsby sprang from
the swamps of Louisiana or from the lower East Side of New York.",4,neutral,0.4154664874076843,0.3720710575580597,0.10006150603294373,0.040209151804447174,0.03327936679124832,0.4154664874076843,0.028920978307724,0.00999146606773138
"That
was comprehensible.",4,neutral,0.6154276132583618,0.01352608297020197,0.02339061163365841,0.00772681413218379,0.011350821703672409,0.6154276132583618,0.009171072393655777,0.3194069266319275
"But young men didn’t—at least in my provincial
inexperience I believed they didn’t—drift coolly out of nowhere and
buy a palace on Long Island Sound.",4,neutral,0.5953185558319092,0.10170017182826996,0.06198159232735634,0.04275008291006088,0.010996192693710327,0.5953185558319092,0.05985710397362709,0.12739624083042145
"“Anyhow, he gives large parties,” said Jordan, changing the subject
with an urban distaste for the concrete.",1,disgust,0.6983012557029724,0.026823455467820168,0.6983012557029724,0.0031560459174215794,0.0017468305304646492,0.2555655241012573,0.009216653183102608,0.005190140567719936
“And I like large parties.,3,joy,0.9077267646789551,0.0039841062389314175,0.014280395582318306,0.004491383675485849,0.9077267646789551,0.05239339917898178,0.014792928472161293,0.0023309970274567604
They’re so intimate.,1,disgust,0.8677857518196106,0.006304869893938303,0.8677857518196106,0.017458826303482056,0.0027060462161898613,0.06714432686567307,0.010855083353817463,0.02774508111178875
At small parties there isn’t any privacy.”,4,neutral,0.9167829751968384,0.01283284742385149,0.0451640821993351,0.007000315468758345,0.0012422556756064296,0.9167829751968384,0.009234188124537468,0.007743379101157188
"There was the boom of a bass drum, and the voice of the orchestra
leader rang out suddenly above the echolalia of the garden.",6,surprise,0.7717763185501099,0.016001136973500252,0.015886396169662476,0.11522955447435379,0.01848127879202366,0.0533326119184494,0.00929268728941679,0.7717763185501099
"“Ladies and gentlemen,” he cried.",4,neutral,0.7942447662353516,0.01790762133896351,0.05398860573768616,0.006757781840860844,0.10241354256868362,0.7942447662353516,0.02155301161110401,0.003134731436148286
"“At the request of Mr. Gatsby we are
going to play for you Mr. Vladmir Tostoff’s latest work, which
attracted so much attention at Carnegie Hall last May.",4,neutral,0.4058902859687805,0.011857012286782265,0.007381416857242584,0.04842189699411392,0.2553183138370514,0.4058902859687805,0.04098500311374664,0.23014605045318604
"If you read the
papers you know there was a big sensation.” He smiled with jovial
condescension, and added: “Some sensation!” Whereupon everybody
laughed.",3,joy,0.8484501838684082,0.007893834263086319,0.02327043190598488,0.0010795959969982505,0.8484501838684082,0.10489259660243988,0.0067947497591376305,0.007618533447384834
"“The piece is known,” he concluded lustily, “as ‘Vladmir Tostoff’s
Jazz History of the World!’ ”",1,disgust,0.3938051462173462,0.061891213059425354,0.3938051462173462,0.07386589050292969,0.055061765015125275,0.3676348924636841,0.030475260689854622,0.017265906557440758
"The nature of Mr. Tostoff’s composition eluded me, because just as it
began my eyes fell on Gatsby, standing alone on the marble steps and
looking from one group to another with approving eyes.",2,fear,0.32478269934654236,0.01906776800751686,0.3068653345108032,0.32478269934654236,0.10903041064739227,0.06461936235427856,0.14630109071731567,0.029333315789699554
"His tanned skin
was drawn attractively tight on his face and his short hair looked as
though it were trimmed every day.",1,disgust,0.794765830039978,0.041377801448106766,0.794765830039978,0.015241547487676144,0.005187686067074537,0.04127296805381775,0.09188597649335861,0.010268117301166058
"I could see nothing sinister about
him.",2,fear,0.6866117715835571,0.02339247427880764,0.23644764721393585,0.6866117715835571,0.0077942474745213985,0.01231277734041214,0.028381559997797012,0.00505954772233963
"I wondered if the fact that he was not drinking helped to set him
off from his guests, for it seemed to me that he grew more correct as
the fraternal hilarity increased.",6,surprise,0.7701680660247803,0.007245267741382122,0.00681522348895669,0.0022934942971915007,0.18254145979881287,0.0279118400067091,0.003024703124538064,0.7701680660247803
"When the “Jazz History of the World”
was over, girls were putting their heads on men’s shoulders in a
puppyish, convivial way, girls were swooning backward playfully into
men’s arms, even into groups, knowing that someone would arrest their
falls—but no one swooned backward on Gatsby, and no French bob touched
Gatsby’s shoulder, and no singing quartets were formed with Gatsby’s
head for one link.",4,neutral,0.3793888986110687,0.14157232642173767,0.16199730336666107,0.04185747727751732,0.14440365135669708,0.3793888986110687,0.06673496961593628,0.06404533982276917
“I beg your pardon.”,4,neutral,0.46647968888282776,0.14230236411094666,0.07693330198526382,0.10286147892475128,0.011223627254366875,0.46647968888282776,0.195608451962471,0.00459115719422698
Gatsby’s butler was suddenly standing beside us.,6,surprise,0.8316690325737,0.019009077921509743,0.014989534392952919,0.09004158526659012,0.003586079925298691,0.03743084520101547,0.0032738875597715378,0.8316690325737
“Miss Baker?” he inquired.,4,neutral,0.6401529312133789,0.012173708528280258,0.011224126443266869,0.012763503938913345,0.00428357208147645,0.6401529312133789,0.0041246917098760605,0.3152775168418884
"“I beg your pardon, but Mr. Gatsby would
like to speak to you alone.”",5,sadness,0.519409716129303,0.06972120702266693,0.10245455801486969,0.09045394510030746,0.01065673865377903,0.2050267457962036,0.519409716129303,0.0022771114017814398
“With me?” she exclaimed in surprise.,6,surprise,0.9645254611968994,0.008046025410294533,0.0016540228389203548,0.005114030558615923,0.01320742815732956,0.0063230604864656925,0.0011299917241558433,0.9645254611968994
"“Yes, madame.”",0,anger,0.5608857870101929,0.5608857870101929,0.22576476633548737,0.023065775632858276,0.0034507534001022577,0.1531943827867508,0.02883436344563961,0.004804196767508984
"She got up slowly, raising her eyebrows at me in astonishment, and
followed the butler toward the house.",6,surprise,0.9370734095573425,0.008121256716549397,0.010618077591061592,0.01992294192314148,0.0035258883144706488,0.01911194622516632,0.001626530778594315,0.9370734095573425
"I noticed that she wore her
evening-dress, all her dresses, like sports clothes—there was a
jauntiness about her movements as if she had first learned to walk
upon golf courses on clean, crisp mornings.",4,neutral,0.3381657600402832,0.009835015051066875,0.18184901773929596,0.09880323708057404,0.3381657600402832,0.252174973487854,0.01600070856511593,0.10317132622003555
I was alone and it was almost two.,2,fear,0.6455704569816589,0.009293160401284695,0.00814520101994276,0.6455704569816589,0.0009792728815227747,0.010646042414009571,0.2985037565231323,0.026862015947699547
"For some time confused and
intriguing sounds had issued from a long, many-windowed room which
overhung the terrace.",4,neutral,0.3851476311683655,0.03535161167383194,0.09872276335954666,0.21790005266666412,0.002882335800677538,0.3851476311683655,0.021974174305796623,0.2380213439464569
"Eluding Jordan’s undergraduate, who was now
engaged in an obstetrical conversation with two chorus girls, and who
implored me to join him, I went inside.",1,disgust,0.4330989122390747,0.02966434694826603,0.4330989122390747,0.027513260021805763,0.05263587087392807,0.392071932554245,0.02626003511250019,0.038755666464567184
The large room was full of people.,1,disgust,0.6048073172569275,0.015163853764533997,0.6048073172569275,0.10092147439718246,0.023476339876651764,0.05303705111145973,0.004640631377696991,0.19795335829257965
"One of the girls in yellow was
playing the piano, and beside her stood a tall, red-haired young lady
from a famous chorus, engaged in song.",1,disgust,0.9658563137054443,0.006748730316758156,0.9658563137054443,0.005243124905973673,0.00666219973936677,0.008283745497465134,0.0038785531651228666,0.003327328013256192
"She had drunk a quantity of
champagne, and during the course of her song she had decided, ineptly,
that everything was very, very sad—she was not only singing, she was
weeping too.",5,sadness,0.5639974474906921,0.007703322451561689,0.1835087239742279,0.015378152951598167,0.005038166418671608,0.1201399564743042,0.5639974474906921,0.10423418134450912
"Whenever there was a pause in the song she filled it with
gasping, broken sobs, and then took up the lyric again in a quavering
soprano.",5,sadness,0.7109610438346863,0.03863481432199478,0.0844452977180481,0.027240915223956108,0.0036062956787645817,0.13046486675739288,0.7109610438346863,0.004646751098334789
"The tears coursed down her cheeks—not freely, however, for
when they came into contact with her heavily beaded eyelashes they
assumed an inky colour, and pursued the rest of their way in slow
black rivulets.",4,neutral,0.44713094830513,0.0389469712972641,0.14839580655097961,0.012329542078077793,0.0212703850120306,0.44713094830513,0.3014530539512634,0.03047330118715763
"A humorous suggestion was made that she sing the notes
on her face, whereupon she threw up her hands, sank into a chair, and
went off into a deep vinous sleep.",1,disgust,0.552964985370636,0.02153821662068367,0.552964985370636,0.024275921285152435,0.04851851612329483,0.2996547818183899,0.03490857034921646,0.018139079213142395
"“She had a fight with a man who says he’s her husband,” explained a
girl at my elbow.",1,disgust,0.8857735991477966,0.06898058950901031,0.8857735991477966,0.01098129153251648,0.0006170173874124885,0.016342345625162125,0.006048457697033882,0.011256799101829529
I looked around.,2,fear,0.5377976298332214,0.015835998579859734,0.12067515403032303,0.5377976298332214,0.008425090461969376,0.10494040697813034,0.027838842943310738,0.184486985206604
"Most of the remaining women were now having fights
with men said to be their husbands.",0,anger,0.35504427552223206,0.35504427552223206,0.3176122009754181,0.007862819358706474,0.0033513829112052917,0.24822330474853516,0.06363200396299362,0.004273952450603247
"Even Jordan’s party, the quartet
from East Egg, were rent asunder by dissension.",1,disgust,0.35349172353744507,0.1600334495306015,0.35349172353744507,0.010142844170331955,0.004234194755554199,0.18770234286785126,0.2747798264026642,0.009615679271519184
"One of the men was
talking with curious intensity to a young actress, and his wife, after
attempting to laugh at the situation in a dignified and indifferent
way, broke down entirely and resorted to flank attacks—at intervals
she appeared suddenly at his side like an angry diamond, and hissed:
“You promised!” into his ear.",0,anger,0.5127459168434143,0.5127459168434143,0.44531524181365967,0.011274157091975212,0.006638315040618181,0.010535359382629395,0.006657743360847235,0.006833333056420088
The reluctance to go home was not confined to wayward men.,2,fear,0.4692470133304596,0.02129984274506569,0.13757207989692688,0.4692470133304596,0.0026872267480939627,0.29231342673301697,0.07248999923467636,0.0043903617188334465
"The hall
was at present occupied by two deplorably sober men and their highly
indignant wives.",1,disgust,0.7809037566184998,0.07466904073953629,0.7809037566184998,0.021946821361780167,0.0026360151823610067,0.02026565931737423,0.09697193652391434,0.0026067174039781094
"The wives were sympathizing with each other in
slightly raised voices.",4,neutral,0.4965188205242157,0.02505856566131115,0.279720664024353,0.0028370206709951162,0.16245079040527344,0.4965188205242157,0.02965141087770462,0.0037627671845257282
“Whenever he sees I’m having a good time he wants to go home.”,4,neutral,0.6188986301422119,0.05768369510769844,0.11437119543552399,0.0051014237105846405,0.19061024487018585,0.6188986301422119,0.009042536839842796,0.004292376805096865
“Never heard anything so selfish in my life.”,0,anger,0.5999628901481628,0.5999628901481628,0.3572337031364441,0.004686874803155661,0.001616130699403584,0.02952987514436245,0.0057407706044614315,0.0012297172797843814
“We’re always the first ones to leave.”,4,neutral,0.9580552577972412,0.00852229818701744,0.00752306031063199,0.005419448018074036,0.00729775708168745,0.9580552577972412,0.002876386744901538,0.010305915027856827
“So are we.”,4,neutral,0.9481961727142334,0.01650502346456051,0.01663711480796337,0.006909331306815147,0.002261330373585224,0.9481961727142334,0.004275226499885321,0.0052157677710056305
"“Well, we’re almost the last tonight,” said one of the men sheepishly.",4,neutral,0.8012093305587769,0.00952604878693819,0.12812276184558868,0.022525127977132797,0.009642090648412704,0.8012093305587769,0.024249738082289696,0.004724984988570213
“The orchestra left half an hour ago.”,4,neutral,0.5479749441146851,0.008310476318001747,0.02794645167887211,0.016536079347133636,0.007186184171587229,0.5479749441146851,0.24382232129573822,0.1482236087322235
"In spite of the wives’ agreement that such malevolence was beyond
credibility, the dispute ended in a short struggle, and both wives
were lifted, kicking, into the night.",0,anger,0.47403231263160706,0.47403231263160706,0.04072002321481705,0.027711739763617516,0.010982678271830082,0.3003760278224945,0.12820753455162048,0.017969679087400436
"As I waited for my hat in the hall the door of the library opened and
Jordan Baker and Gatsby came out together.",6,surprise,0.6516066193580627,0.013187196105718613,0.005583101883530617,0.0840221717953682,0.021407555788755417,0.2173200249671936,0.006873347796499729,0.6516066193580627
"He was saying some last
word to her, but the eagerness in his manner tightened abruptly into
formality as several people approached him to say goodbye.",4,neutral,0.4330960512161255,0.029528163373470306,0.4076525866985321,0.027867421507835388,0.07381993532180786,0.4330960512161255,0.018272720277309418,0.009763022884726524
"Jordan’s party were calling impatiently to her from the porch, but she
lingered for a moment to shake hands.",2,fear,0.570000410079956,0.3727263808250427,0.021889787167310715,0.570000410079956,0.0024614823050796986,0.01858576387166977,0.006129548419266939,0.008206588216125965
"“I’ve just heard the most amazing thing,” she whispered.",6,surprise,0.763202965259552,0.010610240511596203,0.010331651195883751,0.013094041496515274,0.054017432034015656,0.14597377181053162,0.0027698667254298925,0.763202965259552
"“How long
were we in there?”",6,surprise,0.47787848114967346,0.029889201745390892,0.02719263546168804,0.03469640761613846,0.0032048793509602547,0.4130772352218628,0.014061172492802143,0.47787848114967346
"“Why, about an hour.”",6,surprise,0.8222731947898865,0.028391726315021515,0.01925666071474552,0.006713841576129198,0.00209438125602901,0.11648020148277283,0.004790028091520071,0.8222731947898865
"“It was … simply amazing,” she repeated abstractedly.",6,surprise,0.9476667046546936,0.008680389262735844,0.006023758556693792,0.0072829327546060085,0.012158072553575039,0.016854381188750267,0.0013337560230866075,0.9476667046546936
"“But I swore I
wouldn’t tell it and here I am tantalizing you.” She yawned gracefully
in my face.",3,joy,0.5052911043167114,0.010830296203494072,0.014866563491523266,0.009565399028360844,0.5052911043167114,0.4435564875602722,0.010900733061134815,0.0049893963150680065
"“Please come and see me … Phone book … Under the name of
Mrs. Sigourney Howard … My aunt …” She was hurrying off as she
talked—her brown hand waved a jaunty salute as she melted into her
party at the door.",3,joy,0.4780668616294861,0.03701094165444374,0.01704368367791176,0.3410337567329407,0.4780668616294861,0.0667940154671669,0.04877729341387749,0.011273443698883057
"Rather ashamed that on my first appearance I had stayed so late, I
joined the last of Gatsby’s guests, who were clustered around him.",1,disgust,0.5057082772254944,0.003160521388053894,0.5057082772254944,0.027030251920223236,0.010197113268077374,0.1081903800368309,0.3152742087841034,0.030439240857958794
"I
wanted to explain that I’d hunted for him early in the evening and to
apologize for not having known him in the garden.",5,sadness,0.7980231046676636,0.022982679307460785,0.01263701543211937,0.0973147451877594,0.009450215846300125,0.053979214280843735,0.7980231046676636,0.005613015964627266
"“Don’t mention it,” he enjoined me eagerly.",4,neutral,0.8715322613716125,0.050241921097040176,0.020465141162276268,0.02209894172847271,0.026440395042300224,0.8715322613716125,0.006472848821431398,0.002748414408415556
"“Don’t give it another
thought, old sport.” The familiar expression held no more familiarity
than the hand which reassuringly brushed my shoulder.",4,neutral,0.7637437582015991,0.03163529187440872,0.08688723295927048,0.06827883422374725,0.028583340346813202,0.7637437582015991,0.01843836158514023,0.0024331575259566307
"“And don’t
forget we’re going up in the hydroplane tomorrow morning, at nine
o’clock.”",4,neutral,0.4942787289619446,0.20598620176315308,0.03734489157795906,0.19845473766326904,0.005013074725866318,0.4942787289619446,0.028726521879434586,0.03019583411514759
"Then the butler, behind his shoulder:",1,disgust,0.6132604479789734,0.04029163718223572,0.6132604479789734,0.017942721024155617,0.011497563682496548,0.21402470767498016,0.00834609754383564,0.09463689476251602
"“Philadelphia wants you on the phone, sir.”",4,neutral,0.8238118290901184,0.03284517675638199,0.013005112297832966,0.07979881018400192,0.007456475868821144,0.8238118290901184,0.025585267692804337,0.01749732904136181
"“All right, in a minute.",4,neutral,0.9100968241691589,0.034421853721141815,0.026710128411650658,0.003967032767832279,0.014454521238803864,0.9100968241691589,0.004060417413711548,0.006289247889071703
Tell them I’ll be right there … Good night.”,4,neutral,0.9157372117042542,0.008970369584858418,0.006145611871033907,0.006638406775891781,0.04646217077970505,0.9157372117042542,0.008930009789764881,0.007116219960153103
“Good night.”,4,neutral,0.5996065735816956,0.0046939002349972725,0.018525825813412666,0.0032987783197313547,0.36119937896728516,0.5996065735816956,0.009914037771522999,0.0027615416329354048
"“Good night.” He smiled—and suddenly there seemed to be a pleasant
significance in having been among the last to go, as if he had desired
it all the time.",4,neutral,0.47832927107810974,0.008869162760674953,0.016343316063284874,0.0059386505745351315,0.47832927107810974,0.44256332516670227,0.019269047304987907,0.028687212616205215
"“Good night, old sport … Good night.”",4,neutral,0.7859830856323242,0.00980030745267868,0.021426234394311905,0.002558927983045578,0.1626649796962738,0.7859830856323242,0.012936881743371487,0.004629673436284065
"But as I walked down the steps I saw that the evening was not quite
over.",2,fear,0.6569766998291016,0.009567344561219215,0.04616021737456322,0.6569766998291016,0.005774727091193199,0.18941059708595276,0.03530481085181236,0.05680551007390022
"Fifty feet from the door a dozen headlights illuminated a
bizarre and tumultuous scene.",2,fear,0.4569203555583954,0.032565921545028687,0.3393906354904175,0.4569203555583954,0.013591915369033813,0.03509384021162987,0.013583440333604813,0.10885391384363174
"In the ditch beside the road, right side
up, but violently shorn of one wheel, rested a new coupé which had
left Gatsby’s drive not two minutes before.",2,fear,0.3964959979057312,0.15531755983829498,0.03155927360057831,0.32939034700393677,0.004130372777581215,0.3964959979057312,0.03900793939828873,0.04409850761294365
"The sharp jut of a wall
accounted for the detachment of the wheel, which was now getting
considerable attention from half a dozen curious chauffeurs.",4,neutral,0.41883188486099243,0.07742674648761749,0.13035784661769867,0.07117250561714172,0.006804457399994135,0.41883188486099243,0.019178427755832672,0.27622807025909424
"However,
as they had left their cars blocking the road, a harsh, discordant din
from those in the rear had been audible for some time, and added to
the already violent confusion of the scene.",0,anger,0.388978511095047,0.388978511095047,0.19377551972866058,0.1059785783290863,0.0048451912589371204,0.22991761565208435,0.02977265976369381,0.04673194885253906
"A man in a long duster had dismounted from the wreck and now stood in
the middle of the road, looking from the car to the tyre and from the
tyre to the observers in a pleasant, puzzled way.",6,surprise,0.3053416907787323,0.03521757200360298,0.11016811430454254,0.3053416907787323,0.052900463342666626,0.22784094512462616,0.014897249639034271,0.25363391637802124
“See!” he explained.,0,anger,0.3884744346141815,0.3884744346141815,0.06068502366542816,0.015189471654593945,0.20205238461494446,0.30551910400390625,0.004729520995169878,0.023350104689598083
“It went in the ditch.”,2,fear,0.4199013113975525,0.07461757957935333,0.18680542707443237,0.4199013113975525,0.001562097342684865,0.1861274391412735,0.025150122120976448,0.10583609342575073
"The fact was infinitely astonishing to him, and I recognized first the
unusual quality of wonder, and then the man—it was the late patron of
Gatsby’s library.",6,surprise,0.9780354499816895,0.002962998580187559,0.0022762527223676443,0.007015943061560392,0.003241039114072919,0.005455378908663988,0.0010129435686394572,0.9780354499816895
“How’d it happen?”,6,surprise,0.7616752982139587,0.0865192860364914,0.018290717154741287,0.03872857615351677,0.005220603663474321,0.0767625942826271,0.01280294731259346,0.7616752982139587
He shrugged his shoulders.,1,disgust,0.5189279317855835,0.04802294075489044,0.5189279317855835,0.005682551302015781,0.06907850503921509,0.32948172092437744,0.025967592373490334,0.002838678192347288
"“I know nothing whatever about mechanics,” he said decisively.",4,neutral,0.5817012786865234,0.10038439929485321,0.14855682849884033,0.10537392646074295,0.022211264818906784,0.5817012786865234,0.011765910312533379,0.03000650368630886
“But how did it happen?,6,surprise,0.8804607391357422,0.04035395756363869,0.009434791281819344,0.020771240815520287,0.002029949566349387,0.03679809719324112,0.010151239112019539,0.8804607391357422
Did you run into the wall?”,6,surprise,0.49428465962409973,0.08881912380456924,0.044398561120033264,0.2770082354545593,0.004063595086336136,0.0781746506690979,0.013251163996756077,0.49428465962409973
"“Don’t ask me,” said Owl Eyes, washing his hands of the whole
matter.",4,neutral,0.2555200159549713,0.21595843136310577,0.2507033944129944,0.22799181938171387,0.004766554106026888,0.2555200159549713,0.039902448654174805,0.005157328210771084
“I know very little about driving—next to nothing.,4,neutral,0.6143196821212769,0.04319395124912262,0.1497265249490738,0.1332397758960724,0.005074109882116318,0.6143196821212769,0.024910615757107735,0.029535358771681786
"It
happened, and that’s all I know.”",6,surprise,0.38437846302986145,0.04945552721619606,0.017216339707374573,0.0423642136156559,0.15201663970947266,0.33496254682540894,0.019606271758675575,0.38437846302986145
"“Well, if you’re a poor driver you oughtn’t to try driving at night.”",4,neutral,0.48590323328971863,0.08347675204277039,0.1796407550573349,0.18864114582538605,0.0035907134879380465,0.48590323328971863,0.05540520325303078,0.003342272015288472
"“But I wasn’t even trying,” he explained indignantly, “I wasn’t even
trying.”",0,anger,0.6237840056419373,0.6237840056419373,0.3163698613643646,0.0059572565369307995,0.0013557359343394637,0.03069363720715046,0.010521662421524525,0.011317815631628036
An awed hush fell upon the bystanders.,2,fear,0.6546795964241028,0.007052857894450426,0.08741375058889389,0.6546795964241028,0.004988853819668293,0.11651318520307541,0.10595675557851791,0.023395007476210594
“Do you want to commit suicide?”,2,fear,0.30208465456962585,0.21553656458854675,0.13365276157855988,0.30208465456962585,0.005664076190441847,0.19031669199466705,0.07616529613733292,0.07658003270626068
“You’re lucky it was just a wheel!,6,surprise,0.8214223980903625,0.047992683947086334,0.02982407994568348,0.0036933172959834337,0.016705624759197235,0.07524226605892181,0.005119654815644026,0.8214223980903625
A bad driver and not even trying!”,1,disgust,0.5800021886825562,0.3894581198692322,0.5800021886825562,0.006649455986917019,0.0011475059436634183,0.00912802666425705,0.007560398895293474,0.006054378580302
"“You don’t understand,” explained the criminal.",1,disgust,0.5477595329284668,0.274330198764801,0.5477595329284668,0.019224712625145912,0.0025037762243300676,0.045707982033491135,0.030239423736929893,0.0802343487739563
“I wasn’t driving.,4,neutral,0.8488630652427673,0.012333398684859276,0.03758690878748894,0.03394979238510132,0.002425182145088911,0.8488630652427673,0.018600929528474808,0.04624079912900925
There’s another man in the car.”,1,disgust,0.527109682559967,0.04835689067840576,0.527109682559967,0.18945087492465973,0.0026794900186359882,0.09059000015258789,0.02228228561580181,0.1195308119058609
"The shock that followed this declaration found voice in a sustained
“Ah-h-h!” as the door of the coupé swung slowly open.",6,surprise,0.8542352318763733,0.008363433182239532,0.004420928191393614,0.11961697787046432,0.005408724304288626,0.005964358802884817,0.0019903448410332203,0.8542352318763733
"The crowd—it was
now a crowd—stepped back involuntarily, and when the door had opened
wide there was a ghostly pause.",2,fear,0.7542458176612854,0.00469389371573925,0.008586420677602291,0.7542458176612854,0.0026210539508610964,0.025438930839300156,0.002817066852003336,0.20159678161144257
"Then, very gradually, part by part, a
pale, dangling individual stepped out of the wreck, pawing tentatively
at the ground with a large uncertain dancing shoe.",2,fear,0.6283255815505981,0.01292941253632307,0.14253360033035278,0.6283255815505981,0.006912405136972666,0.16720524430274963,0.0066226390190422535,0.03547107055783272
"Blinded by the glare of the headlights and confused by the incessant
groaning of the horns, the apparition stood swaying for a moment
before he perceived the man in the duster.",4,neutral,0.46960362792015076,0.01580280251801014,0.0335996076464653,0.46960362792015076,0.00954884011298418,0.3738326132297516,0.07524391263723373,0.022368507459759712
“Wha’s matter?” he inquired calmly.,4,neutral,0.5583852529525757,0.25113049149513245,0.0697423592209816,0.025088079273700714,0.012479516677558422,0.5583852529525757,0.004462904296815395,0.07871146500110626
“Did we run outa gas?”,6,surprise,0.6314213871955872,0.0851966142654419,0.06618632376194,0.03202264383435249,0.0032695599365979433,0.14772838354110718,0.03417510539293289,0.6314213871955872
“Look!”,0,anger,0.6334185600280762,0.6334185600280762,0.05686803534626961,0.23104387521743774,0.009549587965011597,0.04289820417761803,0.010674305260181427,0.015547270886600018
"Half a dozen fingers pointed at the amputated wheel—he stared at it
for a moment, and then looked upward as though he suspected that it
had dropped from the sky.",2,fear,0.5316528677940369,0.1424628049135208,0.04557536169886589,0.5316528677940369,0.006690377369523048,0.054242342710494995,0.023188916966319084,0.1961873322725296
"“It came off,” someone explained.",4,neutral,0.7839181423187256,0.04036532714962959,0.029873527586460114,0.006188408471643925,0.006804364733397961,0.7839181423187256,0.005178640130907297,0.1276715248823166
He nodded.,4,neutral,0.8243231773376465,0.01687036268413067,0.08051355928182602,0.003586237784475088,0.05696979537606239,0.8243231773376465,0.01485429611057043,0.0028824887704104185
“At first I din’ notice we’d stopped.”,6,surprise,0.4423947036266327,0.09177793562412262,0.07288143783807755,0.17638690769672394,0.0030634142458438873,0.19825667142868042,0.015238949097692966,0.4423947036266327
A pause.,4,neutral,0.7849599719047546,0.013491775840520859,0.04244997352361679,0.08357170224189758,0.004170612432062626,0.7849599719047546,0.034026071429252625,0.03732997179031372
"Then, taking a long breath and straightening his shoulders,
he remarked in a determined voice:",4,neutral,0.42030835151672363,0.10673850774765015,0.14356981217861176,0.007352161221206188,0.3038604259490967,0.42030835151672363,0.011395995505154133,0.006774766370654106
“Wonder’ff tell me where there’s a gas’line station?”,6,surprise,0.8065760731697083,0.014576137997210026,0.005586050916463137,0.009199210442602634,0.005880522541701794,0.15181580185890198,0.006366258021444082,0.8065760731697083
"At least a dozen men, some of them a little better off than he was,
explained to him that wheel and car were no longer joined by any
physical bond.",4,neutral,0.8404785394668579,0.009115032851696014,0.01462608203291893,0.004674058873206377,0.007402388844639063,0.8404785394668579,0.06079679727554321,0.06290704756975174
"“Back out,” he suggested after a moment.",4,neutral,0.7018857598304749,0.02489110641181469,0.18305538594722748,0.06607186794281006,0.003418835811316967,0.7018857598304749,0.013751854188740253,0.006925157271325588
“Put her in reverse.”,4,neutral,0.7866304516792297,0.06519877910614014,0.07486405968666077,0.04124309495091438,0.0028480738401412964,0.7866304516792297,0.01102081872522831,0.01819475181400776
“But the wheel’s off!”,0,anger,0.45222902297973633,0.45222902297973633,0.1126333475112915,0.0770161971449852,0.019954048097133636,0.06933961808681488,0.06892991811037064,0.19989784061908722
He hesitated.,2,fear,0.9400762915611267,0.003459988394752145,0.011364752426743507,0.9400762915611267,0.0015256571350619197,0.03427572548389435,0.004068940877914429,0.005228671245276928
"“No harm in trying,” he said.",0,anger,0.4420448839664459,0.4420448839664459,0.15512283146381378,0.07028485834598541,0.00924643687903881,0.2339155375957489,0.08817989379167557,0.0012056175619363785
"The caterwauling horns had reached a crescendo and I turned away and
cut across the lawn toward home.",2,fear,0.4752942621707916,0.2541612386703491,0.0868234634399414,0.4752942621707916,0.0022867172956466675,0.13439050316810608,0.016182702034711838,0.030861075967550278
I glanced back once.,2,fear,0.502604067325592,0.22094957530498505,0.0788741484284401,0.502604067325592,0.01851133443415165,0.1367899477481842,0.02671872079372406,0.015552153810858727
"A wafer of a
moon was shining over Gatsby’s house, making the night fine as before,
and surviving the laughter and the sound of his still glowing garden.",3,joy,0.9328964948654175,0.0013412240659818053,0.0060228933580219746,0.0008723504724912345,0.9328964948654175,0.04719933867454529,0.0078110420145094395,0.003856644267216325
"A sudden emptiness seemed to flow now from the windows and the great
doors, endowing with complete isolation the figure of the host, who
stood on the porch, his hand up in a formal gesture of farewell.",5,sadness,0.41068071126937866,0.007946088910102844,0.04021570459008217,0.23812714219093323,0.009910305961966515,0.056743256747722626,0.41068071126937866,0.23637671768665314
"Reading over what I have written so far, I see I have given the
impression that the events of three nights several weeks apart were
all that absorbed me.",4,neutral,0.6733270883560181,0.01816551946103573,0.0352800227701664,0.013588622212409973,0.05932600796222687,0.6733270883560181,0.032832901924848557,0.16747981309890747
"On the contrary, they were merely casual events
in a crowded summer, and, until much later, they absorbed me
infinitely less than my personal affairs.",4,neutral,0.8018396496772766,0.010354086756706238,0.055080052465200424,0.00542424013838172,0.10885626822710037,0.8018396496772766,0.00740742078050971,0.0110383415594697
Most of the time I worked.,1,disgust,0.6974409818649292,0.031734392046928406,0.6974409818649292,0.11071362346410751,0.022838551551103592,0.054122116416692734,0.07999411225318909,0.0031562368385493755
"In the early morning the sun threw my
shadow westward as I hurried down the white chasms of lower New York
to the Probity Trust.",2,fear,0.9303029775619507,0.007964317686855793,0.005532034207135439,0.9303029775619507,0.0027361682150512934,0.03302205726504326,0.014416511170566082,0.006025948561728001
